Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.54746875e-07,-7.50000000e-02
-2.54586875e-07,-2.50000000e-02
-2.54426875e-07,-2.75000000e-02
-2.54266875e-07,-7.28125000e-02
-2.54106875e-07,-5.26562500e-02
-2.53946875e-07,-1.14062500e-02
-2.53786875e-07,-3.39062500e-02
-2.53626875e-07,-6.82812500e-02
-2.53466875e-07,-6.09375000e-02
-2.53306875e-07,-4.09375000e-02
-2.53146875e-07,-3.18750000e-02
-2.52986875e-07,-4.32812500e-02
-2.52826875e-07,-6.23437500e-02
-2.52666875e-07,-4.23437500e-02
-2.52506875e-07,-1.12500000e-02
-2.52346875e-07,-3.78125000e-02
-2.52186875e-07,-7.56250000e-02
-2.52026875e-07,-6.34375000e-02
-2.51866875e-07,-5.53125000e-02
-2.51706875e-07,-7.29687500e-02
-2.51546875e-07,-5.46875000e-02
-2.51386875e-07,-1.46875000e-02
-2.51226875e-07,-2.60937500e-02
-2.51066875e-07,-7.87500000e-02
-2.50906875e-07,-1.00156250e-01
-2.50746875e-07,-6.68750000e-02
-2.50586875e-07,-3.35937500e-02
-2.50426875e-07,-4.78125000e-02
-2.50266875e-07,-7.25000000e-02
-2.50106875e-07,-6.50000000e-02
-2.49946875e-07,-5.82812500e-02
-2.49786875e-07,-6.93750000e-02
-2.49626875e-07,-6.12500000e-02
-2.49466875e-07,-4.39062500e-02
-2.49306875e-07,-5.43750000e-02
-2.49146875e-07,-6.92187500e-02
-2.48986875e-07,-5.46875000e-02
-2.48826875e-07,-3.06250000e-02
-2.48666875e-07,-2.96875000e-02
-2.48506875e-07,-4.62500000e-02
-2.48346875e-07,-4.40625000e-02
-2.48186875e-07,-2.54687500e-02
-2.48026875e-07,-4.10937500e-02
-2.47866875e-07,-7.21875000e-02
-2.47706875e-07,-5.09375000e-02
-2.47546875e-07,-1.59375000e-02
-2.47386875e-07,-3.40625000e-02
-2.47226875e-07,-5.79687500e-02
-2.47066875e-07,-4.45312500e-02
-2.46906875e-07,-3.01562500e-02
