Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.20127500e-07,-2.28125000e-02
-2.19967500e-07,-2.73437500e-02
-2.19807500e-07,7.81250000e-04
-2.19647500e-07,-2.53125000e-02
-2.19487500e-07,-8.34375000e-02
-2.19327500e-07,-5.84375000e-02
-2.19167500e-07,1.92187500e-02
-2.19007500e-07,1.64062500e-02
-2.18847500e-07,-3.79687500e-02
-2.18687500e-07,-3.29687500e-02
-2.18527500e-07,-5.62500000e-03
-2.18367500e-07,-1.93750000e-02
-2.18207500e-07,-3.09375000e-02
-2.18047500e-07,-1.79687500e-02
-2.17887500e-07,-1.51562500e-02
-2.17727500e-07,-2.53125000e-02
-2.17567500e-07,-3.39062500e-02
-2.17407500e-07,-2.62500000e-02
-2.17247500e-07,3.90625000e-03
-2.17087500e-07,9.84375000e-03
-2.16927500e-07,-3.28125000e-02
-2.16767500e-07,-5.12500000e-02
-2.16607500e-07,-8.12500000e-03
-2.16447500e-07,6.71875000e-03
-2.16287500e-07,-4.98437500e-02
-2.16127500e-07,-7.18750000e-02
-2.15967500e-07,-1.25000000e-02
-2.15807500e-07,1.23437500e-02
-2.15647500e-07,-3.29687500e-02
-2.15487500e-07,-3.68750000e-02
-2.15327500e-07,-1.56250000e-04
-2.15167500e-07,-1.76562500e-02
-2.15007500e-07,-4.92187500e-02
-2.14847500e-07,-2.48437500e-02
-2.14687500e-07,1.87500000e-03
-2.14527500e-07,-1.35937500e-02
-2.14367500e-07,-3.40625000e-02
-2.14207500e-07,-2.81250000e-02
-2.14047500e-07,-5.93750000e-03
-2.13887500e-07,-9.37500000e-03
-2.13727500e-07,-4.43750000e-02
-2.13567500e-07,-5.23437500e-02
-2.13407500e-07,-2.31250000e-02
-2.13247500e-07,-1.48437500e-02
-2.13087500e-07,-3.45312500e-02
-2.12927500e-07,-4.14062500e-02
-2.12767500e-07,-2.85937500e-02
-2.12607500e-07,-2.73437500e-02
-2.12447500e-07,-5.43750000e-02
-2.12287500e-07,-5.37500000e-02
